scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,listing_url
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,110529,The Belgian Waffle Co.,Seetaram Nagar,Velachery,₹200 for two,Waffle|Desserts|Ice Cream,4.6,8.6K+,24,1.6,True,True,30% OFF,UPTO ₹60,,2233,https://www.swiggy.com/city/chennai/the-belgian-waffle-co-seetaram-nagar-velachery-rest110529
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,6448,A2B - Adyar Ananda Bhavan,Velachery,Velachery,₹300 for two,South Indian|Sweets|Chinese,4.5,98K+,33,1.6,True,False,ITEMS,AT ₹39,,22,https://www.swiggy.com/city/chennai/a2b-adyar-ananda-bhavan-velachery-rest6448
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,34889,Pizza Hut,Velachery,Velachery,₹400 for two,Pizzas,4.1,27K+,23,1.5,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/chennai/pizza-hut-velachery-rest34889
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,23724,McDonald's,Velachery,Velachery,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.2,67K+,30,3,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/chennai/mcdonalds-velachery-rest23724
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,825599,Theobroma,Perungudi,Chromepet,₹300 for two,Bakery|Desserts|Beverages,4.5,3.3K+,28,4.2,True,False,ITEMS,AT ₹37,,1040,https://www.swiggy.com/city/chennai/theobroma-perungudi-chromepet-rest825599
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,9798,Burger King,Pheonix Marketcity,Velachery,₹350 for two,Burgers|American,4.1,51K+,41,1.9,True,False,ITEMS,AT ₹39,,166,https://www.swiggy.com/city/chennai/burger-king-pheonix-marketcity-velachery-rest9798
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,470493,Wendy's Burgers,Velachery,Velachery,₹200 for two,Burgers|Fast Food|wrap,4.2,4.7K+,29,2,True,False,ITEMS,AT ₹59,,972,https://www.swiggy.com/city/chennai/wendys-burgers-velachery-rest470493
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,613347,Baskin Robbins - Ice Cream Desserts,kings circle,Keelkattalai,₹250 for two,Desserts|Ice Cream,4.7,1.9K+,29,6.6,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/chennai/baskin-robbins-ice-cream-desserts-kings-circle-keelkattalai-rest613347
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,8496,"Dindigul Thalappakatti - Since 1957
",Velachery,Velachery,₹600 for two,Biryani|Barbecue|South Indian|Chinese|North Indian,4.2,46K+,20,0.3,True,False,ITEMS,AT ₹209,,641506,https://www.swiggy.com/city/chennai/dindigul-thalappakatti-since-1957-velachery-rest8496
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,407377,Wow! Momo,Srinivas Nagar,Velachery,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.2,3.6K+,33,3,True,False,70% OFF,UPTO ₹140,,1776,https://www.swiggy.com/city/chennai/wow-momo-srinivas-nagar-velachery-rest407377
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,62924,LunchBox - Meals and Thalis,Velachery,Gandhi Road New Colony,₹200 for two,Thalis|North Indian|Biryani|South Indian|Desserts|Beverages,4.5,11K+,29,2.1,True,False,ITEMS,AT ₹99,,4925,https://www.swiggy.com/city/chennai/lunchbox-meals-and-thalis-velachery-gandhi-road-new-colony-rest62924
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,25736,Paradise Biryani,Thiruvanmiyur,Thiruvanmiyur,₹400 for two,Biryani|Kebabs|North Indian|Hyderabadi,4.2,49K+,31,5.5,True,False,70% OFF,UPTO ₹140,,700,https://www.swiggy.com/city/chennai/paradise-biryani-thiruvanmiyur-rest25736
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,338767,NIC Ice Creams,"Dr. Ambdgar Salai,Periyar Nagar",Madipakkam,₹120 for two,Ice Cream|Desserts,4.6,8.0K+,19,4.2,True,True,70% OFF,UPTO ₹140,,6249,https://www.swiggy.com/city/chennai/nic-ice-creams-dr-ambdgar-salai-periyar-nagar-madipakkam-rest338767
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,815923,Olio - The Wood Fired Pizzeria,Gopal Street,Taramani,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.1,1.7K+,28,0.8,True,False,70% OFF,UPTO ₹140,,11633,https://www.swiggy.com/city/chennai/olio-the-wood-fired-pizzeria-gopal-street-taramani-rest815923
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,470708,Big Bowl,Near Gangai Nagar,Velachery,₹250 for two,Chinese|Tibetan|Desserts,4.1,4.0K+,29,1,True,False,70% OFF,UPTO ₹140,,434792,https://www.swiggy.com/city/chennai/big-bowl-near-gangai-nagar-velachery-rest470708
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,350428,CakeZone Patisserie,VELACHERY,Pillaiyar Koil Street,₹200 for two,Bakery|Desserts|Sweets|Ice Cream,4.4,7.1K+,20,0.9,True,False,70% OFF,UPTO ₹140,,7003,https://www.swiggy.com/city/chennai/cakezone-patisserie-velachery-pillaiyar-koil-street-rest350428
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,762451,Namo Andhra,Mahatma Gandhi Road,OMR Perungudi,₹350 for two,Andhra|Biryani|South Indian,4.2,1.1K+,33,7.4,True,True,ITEMS,AT ₹99,,507121,https://www.swiggy.com/city/chennai/namo-andhra-mahatma-gandhi-road-omr-perungudi-rest762451
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,1158820,Bask by Coffee,INJAMBAKKAM,Palavakkam,₹800 for two,Beverages,4.6,631,42,7.6,True,False,,,,469054,https://www.swiggy.com/city/chennai/bask-by-coffee-injambakkam-palavakkam-rest1158820
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,444674,Andhra Gunpowder,Thoraipakkam,OMR Perungudi,₹350 for two,Andhra|Biryani|South Indian,4.3,7.8K+,40,7.4,True,False,ITEMS,AT ₹99,,10496,https://www.swiggy.com/city/chennai/andhra-gunpowder-thoraipakkam-omr-perungudi-rest444674
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,909785,Mani's Dum Biryani, Barathi Street,Velachery,₹400 for two,Biryani|South Indian|South American,4.6,9.5K+,22,1.7,True,False,ITEMS,AT ₹40,,623,https://www.swiggy.com/city/chennai/manis-dum-biryani-barathi-street-velachery-rest909785
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,841478,California Burrito,Vijaya Nagar,Velachery,₹250 for two,Mexican|American|Salads|Continental|Keto|Healthy Food|Beverages|Snacks|Desserts|Fast Food,4.6,9.6K+,17,0.3,True,False,,,,1252,https://www.swiggy.com/city/chennai/california-burrito-vijaya-nagar-velachery-rest841478
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,35172,Zaitoon,Velachery,Velachery,₹500 for two,Biryani|Juices|Chinese|Arabian|Mughlai,4.3,152K+,27,0.3,True,False,₹200 OFF,ABOVE ₹599,FLAT DEAL,4555,https://www.swiggy.com/city/chennai/zaitoon-velachery-rest35172
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,62682,Ambur Star Briyani,Tansi Nagar,Velachery,₹500 for two,Biryani|South Indian|Indian|Chinese|Tandoor|Beverages,4.3,32K+,17,0.8,True,False,ITEMS,AT ₹199,,5455,https://www.swiggy.com/city/chennai/ambur-star-briyani-tansi-nagar-velachery-rest62682
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,557740,Geetham Veg restaurant,Velachery,Velachery,₹250 for two,Indian,4.5,71K+,27,1.7,True,True,₹100 OFF,ABOVE ₹299,FLAT DEAL,335557,https://www.swiggy.com/city/chennai/geetham-veg-restaurant-velachery-rest557740
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,67596,"Faasos - Wraps, Rolls & Shawarma",Eldams Road,Mylapore,₹200 for two,Wraps|rolls|Fast Food|Burger|shawarma|Rice Bowls,4.2,11K+,33,3,True,False,65% OFF,UPTO ₹125,,21809,https://www.swiggy.com/city/chennai/faasos-wraps-rolls-and-shawarma-eldams-road-mylapore-rest67596
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,86724,Nasi And Mee,Nungambakkam,Nungambakkam,₹800 for two,Pan-Asian|Singaporean|Malaysian|Japanese|Thai,4.6,9.4K+,32,1.5,True,False,,,,19997,https://www.swiggy.com/city/chennai/nasi-and-mee-nungambakkam-rest86724
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,623724,Theobroma,Nungambakkam,Nungambakkam,₹400 for two,Bakery|Desserts,4.5,8.8K+,17,1.4,True,False,ITEMS,AT ₹37,,1040,https://www.swiggy.com/city/chennai/theobroma-nungambakkam-rest623724
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,24343,Domino's Pizza,Nungambakam,Nungambakkam,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.5,16K+,25,1.2,True,False,50% OFF,,FLAT DEAL,2456,https://www.swiggy.com/city/chennai/dominos-pizza-nungambakam-nungambakkam-rest24343
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,17817,KFC,Nungambakkam,Nungambakkam,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.2,32K+,21,1.4,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/chennai/kfc-nungambakkam-rest17817
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,14097,Sangeetha Veg Restaurant,Egmore,Egmore,₹400 for two,Chinese|South Indian,4.7,58K+,29,4.2,True,True,ITEMS,AT ₹119,,1260,https://www.swiggy.com/city/chennai/sangeetha-veg-restaurant-egmore-rest14097
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,9358,Subway,Nungambakkam,Nungambakkam,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,41K+,24,2.2,True,False,ITEMS,AT ₹69,,2,https://www.swiggy.com/city/chennai/subway-nungambakkam-rest9358
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,410398,McDonald's,Thousand Lights,Nungambakkam,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,7.0K+,25,1.9,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/chennai/mcdonalds-thousand-lights-nungambakkam-rest410398
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,18045,A2B - Adyar Ananda Bhavan,Thyagaraya Nagar,T Nagar,₹300 for two,South Indian|Sweets|Chinese,4.5,53K+,31,2.3,True,True,ITEMS,AT ₹39,,22,https://www.swiggy.com/city/chennai/a2b-adyar-ananda-bhavan-thyagaraya-nagar-t-nagar-rest18045
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,47812,The Belgian Waffle Co.,KNK Road,Nungambakkam,₹200 for two,Waffle|Desserts|Ice Cream,4.4,11K+,26,1.7,True,True,30% OFF,UPTO ₹60,,2233,https://www.swiggy.com/city/chennai/the-belgian-waffle-co-knk-road-nungambakkam-rest47812
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,16237,Pizza Hut,R.K.Salai,Mylapore,₹400 for two,Pizzas,4.2,22K+,28,3.5,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/chennai/pizza-hut-r-k-salai-mylapore-rest16237
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,107139,NIC Ice Creams,Shilver Park Apartment,T. Nagar,₹120 for two,Ice Cream|Desserts,4.7,16K+,23,3.6,True,True,70% OFF,UPTO ₹140,,6249,https://www.swiggy.com/city/chennai/nic-ice-creams-shilver-park-apartment-t-nagar-rest107139
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,67601,LunchBox - Meals and Thalis,Eldams Road,Teynanpet,₹200 for two,Thalis|North Indian|Biryani|South Indian|Desserts|Beverages,4.4,12K+,28,3,True,False,ITEMS,AT ₹99,,4925,https://www.swiggy.com/city/chennai/lunchbox-meals-and-thalis-eldams-road-teynanpet-rest67601
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,229925,Wow! China,Rangarajapuram,Kodambakkam,₹350 for two,Chinese|Asian|fastfood|Beverages|Snacks,3.8,4.7K+,23,2.5,True,False,70% OFF,UPTO ₹140,,226836,https://www.swiggy.com/city/chennai/wow-china-rangarajapuram-kodambakkam-rest229925
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,681655,LeanCrust Pizza- ThinCrust Experts,Nungabakkam,Nungambakkam,₹250 for two,Pizzas|Italian|Desserts,4.4,1.7K+,25,0.8,True,False,ITEMS,AT ₹149,,11216,https://www.swiggy.com/city/chennai/leancrust-pizza-thincrust-experts-nungabakkam-nungambakkam-rest681655
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,693194,MOJO Pizza - 2X Toppings,Nungabakkam,Shenoy Road,₹250 for two,Pizzas|Italian|Fast Food|Desserts,4.4,878,25,0.8,True,False,ITEMS,AT ₹99,,11329,https://www.swiggy.com/city/chennai/mojo-pizza-2x-toppings-nungabakkam-shenoy-road-rest693194
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,698678,"WeFit - Protein Bowls, Salads & Sandwiches",Shenoy Road,Nungambakkam,₹250 for two,Healthy Food|Salads|Keto|Snacks,4.6,2.7K+,25,0.8,True,False,ITEMS,AT ₹119,,355285,https://www.swiggy.com/city/chennai/wefit-protein-bowls-salads-and-sandwiches-shenoy-road-nungambakkam-rest698678
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,614538,NH1 Bowls - Highway To North,Nungabakkam,Nungambakkam,₹250 for two,Punjabi|Home Food,4.7,2.0K+,25,0.8,True,False,ITEMS,AT ₹119,,22452,https://www.swiggy.com/city/chennai/nh1-bowls-highway-to-north-nungabakkam-nungambakkam-rest614538
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,614539,ZAZA Mughal Biryani,Nungabakkam,Nungambakkam,₹250 for two,Biryani|Awadhi,4.4,1.4K+,25,0.8,True,False,70% OFF,UPTO ₹140,,22473,https://www.swiggy.com/city/chennai/zaza-mughal-biryani-nungabakkam-nungambakkam-rest614539
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,146402,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Sivashanmugam Street,Nungambakkam,₹250 for two,Beverages|Ice Cream|Desserts,4.1,3.4K+,17,1.4,True,True,70% OFF,UPTO ₹140,,5655,https://www.swiggy.com/city/chennai/frozen-bottle-milkshakes-desserts-and-ice-cream-sivashanmugam-street-nungambakkam-rest146402
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,906690,Narmada Chain of Restaurant,Rajiv Gandhi Salai,Nungambakkam,₹500 for two,Andhra|Biryani,4.5,7.0K+,27,2.5,True,False,,,,410569,https://www.swiggy.com/city/chennai/narmada-chain-of-restaurant-rajiv-gandhi-salai-nungambakkam-rest906690
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,789332,Bask by Coffee,Teynampet,Teynampet,₹800 for two,Beverages|Italian|Snacks|Thai,4.5,2.1K+,39,2.9,True,False,,,,469054,https://www.swiggy.com/city/chennai/bask-by-coffee-teynampet-rest789332
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,738938,Mani's Dum Biryani,jawaharlal nehru street,Vadapalani,₹500 for two,Andhra|Biryani|North Indian,4.6,12K+,29,4.5,True,False,ITEMS,AT ₹40,,623,https://www.swiggy.com/city/chennai/manis-dum-biryani-jawaharlal-nehru-street-vadapalani-rest738938
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,963432,California Burrito,Nungambakkam,Nungambakkam,₹250 for two,Mexican|American|Salads|Continental|Keto|Healthy Food|Beverages|Snacks|Desserts|Fast Food,4.6,10K+,19,0.8,True,False,,,,1252,https://www.swiggy.com/city/chennai/california-burrito-nungambakkam-rest963432
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,1382194,Bakingo,"Thousand Lights, Chennai Corp",Gulam Alikhan X Street,₹299 for two,Bakery|Desserts|Beverages|Snacks,4.5,83,22,3,True,False,ITEMS,AT ₹649,,3818,https://www.swiggy.com/city/chennai/bakingo-thousand-lights-corp-gulam-alikhan-x-street-rest1382194
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,1162944,RNR Biryani - Taste Of 1953,Egmore,Egmore,₹500 for two,Biryani|South Indian,4.3,924,34,5.7,True,False,ITEMS,AT ₹40,,11620,https://www.swiggy.com/city/chennai/rnr-biryani-taste-of-1953-egmore-rest1162944
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,444665,Andhra Gunpowder,Kundrathur Main Roadmoulivakkam,Bhaikadai,₹350 for two,Andhra|Biryani|South Indian,4.3,6.9K+,24,2.6,True,False,ITEMS,AT ₹99,,10496,https://www.swiggy.com/city/chennai/andhra-gunpowder-kundrathur-main-roadmoulivakkam-bhaikadai-rest444665
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,183687,PS4 Veg Restaurant (Perambur Sri Srinivasa),Valasaravakkam,Ramapuram,₹300 for two,Sweets|South Indian,4.6,72K+,32,3,True,False,20% OFF,UPTO ₹50,,560050,https://www.swiggy.com/city/chennai/ps4-veg-restaurant-perambur-sri-srinivasa-valasaravakkam-ramapuram-rest183687
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,29011,KFC,Porur,Porur,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.1,31K+,24,2.3,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/chennai/kfc-porur-rest29011
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13481,A2B - Adyar Ananda Bhavan,Trunk Road street,Porur,₹300 for two,South Indian|Sweets|Chinese,4.5,112K+,31,1,True,True,ITEMS,AT ₹39,,22,https://www.swiggy.com/city/chennai/a2b-adyar-ananda-bhavan-trunk-road-street-porur-rest13481
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,884496,Theobroma,Porur,Porur,₹300 for two,Bakery|Desserts|Beverages,4.5,4.4K+,14,0.9,True,False,ITEMS,AT ₹37,,1040,https://www.swiggy.com/city/chennai/theobroma-porur-rest884496
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,464178,Pizza Hut,Porur,Porur,₹350 for two,Pizzas,4.2,7.9K+,22,1.1,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/chennai/pizza-hut-porur-rest464178
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,258532,The Belgian Waffle Co.,Jaya Nagar Mount P.H. Road,PORUR,₹200 for two,Waffle|Desserts|Ice Cream,4.4,6.5K+,22,1.1,True,True,30% OFF,UPTO ₹60,,2233,https://www.swiggy.com/city/chennai/the-belgian-waffle-co-jaya-nagar-mount-p-h-road-porur-rest258532
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,343701,Domino's Pizza,"PE VE PLAZA, PORUR, CHENNAI, TAMIL NADU",Porur,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.2,7.0K+,25,1.3,True,False,50% OFF,,FLAT DEAL,2456,https://www.swiggy.com/city/chennai/dominos-pizza-pe-ve-plaza-tamil-nadu-porur-rest343701
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13305,Sangeetha Veg Restaurant,Nandambakkam,Poonthottam Colony,₹350 for two,North Indian|South Indian,4.7,63K+,32,4.9,True,True,ITEMS,AT ₹69,,1260,https://www.swiggy.com/city/chennai/sangeetha-veg-restaurant-nandambakkam-poonthottam-colony-rest13305
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13295,Subway,Valasaravakkam,Porur,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,34K+,18,1.7,True,False,ITEMS,AT ₹69,,2,https://www.swiggy.com/city/chennai/subway-valasaravakkam-porur-rest13295
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,23748,McDonald's,Valasaravakkam,Valasaravakkam,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,62K+,29,2.8,True,False,ITEMS,AT ₹64,,630,https://www.swiggy.com/city/chennai/mcdonalds-valasaravakkam-rest23748
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,826377,Baskin Robbins - Ice Cream Desserts,Karambakkam,Mahalakshmi Nagar,₹250 for two,Desserts|Ice Cream,4.5,1.0K+,15,0.2,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/chennai/baskin-robbins-ice-cream-desserts-karambakkam-mahalakshmi-nagar-rest826377
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,191413,The Biryani Life,Mahalakhsmi Nagar,Porur,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4,2.6K+,17,0.3,True,False,70% OFF,UPTO ₹140,,8496,https://www.swiggy.com/city/chennai/the-biryani-life-mahalakhsmi-nagar-porur-rest191413
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,155421,The Good Bowl,Mahalakshmi Nagar,Porur,₹400 for two,Biryani|Pastas|Punjabi|Desserts|Beverages,4.4,4.9K+,21,0.3,True,False,ITEMS,AT ₹129,,7918,https://www.swiggy.com/city/chennai/the-good-bowl-mahalakshmi-nagar-porur-rest155421
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,35720,Sweet Truth - Cake and Desserts,Mahalakhsmi Nagar,Porur,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.1,5.3K+,11,0.3,True,False,ITEMS,AT ₹79,,4444,https://www.swiggy.com/city/chennai/sweet-truth-cake-and-desserts-mahalakhsmi-nagar-porur-rest35720
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,694789,Wow! Momo,Kunduthur Main Road,Porur,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.3,4.6K+,19,0.3,True,False,70% OFF,UPTO ₹140,,1776,https://www.swiggy.com/city/chennai/wow-momo-kunduthur-main-road-porur-rest694789
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,248144,NIC Ice Creams,Porurr,Bala Murugan Koil,₹120 for two,Desserts|Ice Cream,4.7,8.5K+,11,0.8,True,True,70% OFF,UPTO ₹140,,6249,https://www.swiggy.com/city/chennai/nic-ice-creams-porurr-bala-murugan-koil-rest248144
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,515110,Chaayos Chai+Snacks=Relax,Yadaval Street,Porur,₹250 for two,Beverages|Chaat|Bakery|Snacks|Street Food|healthy|Home Food|Maharashtrian|Italian|Desserts,4.3,3.4K+,17,0.6,True,False,51% OFF,,FLAT DEAL,281782,https://www.swiggy.com/city/chennai/chaayos-chai-snacks-relax-yadaval-street-porur-rest515110
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13263,"Dindigul Thalappakatti - Since 1957
",Porur,Porur,₹650 for two,Biryani|Barbecue|South Indian|Chinese|North Indian,4.2,42K+,25,0.7,True,False,ITEMS,AT ₹209,,641506,https://www.swiggy.com/city/chennai/dindigul-thalappakatti-since-1957-porur-rest13263
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,671911,Big Bowl,Kundrathur Main Road,Porur,₹250 for two,Chinese|Tibetan|Desserts,4.2,3.6K+,25,1.8,True,False,70% OFF,UPTO ₹140,,434792,https://www.swiggy.com/city/chennai/big-bowl-kundrathur-main-road-porur-rest671911
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,752292,Namo Andhra,Moulivakkam,Kundrathur Main Road,₹350 for two,South Indian,4.1,1.1K+,23,2.6,True,True,ITEMS,AT ₹99,,507121,https://www.swiggy.com/city/chennai/namo-andhra-moulivakkam-kundrathur-main-road-rest752292
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,444679,Biryani Trip - Destination Hyderabad,Kundrathur Main Roadmoulivakkam,Bhaikadai,₹350 for two,Biryani,4.2,938,26,2.6,True,False,ITEMS,AT ₹99,,441462,https://www.swiggy.com/city/chennai/biryani-trip-destination-hyderabad-kundrathur-main-roadmoulivakkam-bhaikadai-rest444679
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,1050280,Mani's Dum Biryani,Guindy,Guindy,₹400 for two,South Indian,4.5,4.2K+,29,5,True,False,ITEMS,AT ₹40,,623,https://www.swiggy.com/city/chennai/manis-dum-biryani-guindy-rest1050280
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,1115785,Geetham Veg Restaurant,Iyyapanthangal,Iyyapanthangal,₹380 for two,South Indian,4.4,14K+,24,2.3,True,True,₹100 OFF,ABOVE ₹299,FLAT DEAL,335557,https://www.swiggy.com/city/chennai/geetham-veg-restaurant-iyyapanthangal-rest1115785
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,107728,Zaitoon,Valluvar Street,Ramapuram,₹450 for two,North Indian|Arabian|Chinese,4.2,66K+,31,4,True,False,₹200 OFF,ABOVE ₹599,FLAT DEAL,4555,https://www.swiggy.com/city/chennai/zaitoon-valluvar-street-ramapuram-rest107728
